,site_name,site_url,park_name,park_url,season_of_use,fee_info,contact_info,info_center,latitude,longitude,directions,restrooms,water,overview,amenities,body_of_water
45,Hobo Gulch Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/hobo-gulch-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,,Free,,,40.92895966,-123.1533285,"From the Big Bar Ranger Station, travel east on Hwy 299W for seven miles to Helena Bridge. At Helena Bridge, turn right on East Fork Road approximately 3 miles to the Hobo Gulch Road (34N07Y). On Hobo Gulch Road, travel 12 miles to the campground.",Restrooms are available at this site.,Potable water is not available at this site.,,,False
46,Horse Flat Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/horse-flat-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,Opens the week prior to Memorial Day Weekend and closes October 31st.,"No fees are required for this site
No fee","Contact Name:
Weaverville Ranger Station
Contact Phone:
530-623-2121","Weaverville Ranger Station
Address:
360 Main Street Weaverville, CA 96093
Phone:
530-623-2121
Hours:
Monday-Friday, 8:00 am - 1:00 pm and 1:45 pm - 4:30 pm; Closed Saturday and Sunday (Closed on
federal holidays
)",41.16651618,-122.6910963,"From Weaverville, take State Route 3 north for 41 miles. Take the second Eagle Creek Loop Road turnoff. Turn right at the T-intersection. Pass Eagle Creek Campground. Continue on dirt road for 2 miles to Horse Flat Campground.",Restrooms are available at this site.,Potable water is not available at this site.,,,False
47,Jackass Springs Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/jackass-springs-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,Open Year Round,No fees are required for this site,,"Weaverville Ranger Station
Address:
360 Main Street Weaverville, CA 96093
Phone:
530-623-2121
Hours:
Monday-Friday, 8:00 am - 1:00 pm and 1:45 pm - 4:30 pm; Closed Saturday and Sunday (Closed on
federal holidays
)",40.96183574,-122.6609193,"From Weaverville, take State Route 3 north for 34.2 miles. Turn right on East Side Road, crossing over bridge. Stay on East Side Road for 12.4 miles until Jackass Springs Road junction. Turn right, continue for 5 miles to the campground.",Restrooms are available at this site.,Potable water is not available at this site.,,,True
48,Lakeshore East Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/lakeshore-east-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,Open Year round,"Overnight Use:
Single Site: $28 per night
Yurt Site: $95 per night
Double Site: $58 per night
single site (1 vehicle and 8 people)
double site (2 vehicles and 12 people)
Additional vehicles, if space allows, will be charged $12 per night",,"Shasta Lake Ranger Station
Address:
14225 Holiday Road Redding, CA 96003
Phone:
530-275-1587
Hours:
Monday, Thursday, and Friday, 8:30 am - 12:00 pm and 1:00 pm - 4:00 pm; Closed Wednesday, Saturday, and Sunday (Closed on
federal holidays
)",40.87223567,-122.3875378,"Located one mile west of I-5 on lakeshore Drive within the community of Lakehead. From I 5, take exit 702 Antlers Road/ Lakeshore Drive exit. Turn left at end of off ramp. Turn left at stop sign junction. Follow Lakeshore drive about 1.3 miles to the Lakeshore East Campground sign, turn left on to campground road.",Restrooms are available at this site.,Potable water is not available at this site.,,,False
49,Little Mt. Hoffman Lookout,https://www.fs.usda.gov/r05/shasta-trinity/recreation/little-mt-hoffman-lookout,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,July through mid-October,"Overnight Use:
$75 per night",,"McCloud Ranger Station
Address:
2019 Forest Road McCloud, CA 96057
Phone:
530-964-2184
Hours:
Friday and Saturday, 8:00 am - 4:30 pm (Closed on
federal holidays
)",41.57881374,-121.657098,"Traveling east on Highway 89 to Road 15 (the Harris Springs Road) or from Road 49 (the Powder Creek Road) then northeast to the Medicine Lake area. From there, follow signs for approximately 4 miles to Little Mt. Hoffman.",Restrooms are available at this site.,Bring plenty of drinking water for your stay.,,,False
50,Lower Jones Valley Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/lower-jones-valley-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,Open Year Round,"Overnight Use:
Single Site: $26 per night
Double Site: $56 per night
Additional Vehicle Fee: $12 per vehicle per night
This Campground is on a First Come - First Serve Basis, vistors are required to physically be at the campground to purchase and claim a site. You must also occupy the area the day you pay for it, no advance payments. We encourage our visitors to download the recreation.gov app to take advantage of the Scan & Pay Option. There is also a Iron Ranger on site that you can pay with cash or check.",,"Shasta Lake Ranger Station
Address:
14225 Holiday Road Redding, CA 96003
Phone:
530-275-1587
Hours:
Monday, Thursday, and Friday, 8:30 am - 12:00 pm and 1:00 pm - 4:00 pm; Closed Wednesday, Saturday, and Sunday (Closed on
federal holidays
)",40.72756035,-122.2280825,"Located 9 miles east of Shasta lake City. From I-5, exit, 687. Turn right and follow Old Oregon trail for three miles. Turn left on to Bear Mountain Road and travel eight and a half miles to the junction of Dry Creek road. At the stop sign turn left and follow road about two miles to the Lower Jones Valley campground sign. Turn left on to campground road.",Restrooms are available at this site.,Potable water is available at this site.,,,False
51,Madrone Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/madrone-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,Open Year Round,No fees are required for this site,,"Shasta Lake Ranger Station
Address:
14225 Holiday Road Redding, CA 96003
Phone:
530-275-1587
Hours:
Monday, Thursday, and Friday, 8:30 am - 12:00 pm and 1:00 pm - 4:00 pm; Closed Wednesday, Saturday, and Sunday (Closed on
federal holidays
)",40.92445613,-122.0944304,"From I-5, take Highway 299 East 31 miles to Fenders Ferry Road (Road 27). On Fenders Ferry Road, drive approximately 18 miles.",Restrooms are available at this site.,Potable water is not available at this site.,,,False
52,Mariner's Roost Boat-In Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/mariners-roost-boat-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,Open Year Round,No fees are required for this site,,"Weaverville Ranger Station
Address:
360 Main Street Weaverville, CA 96093
Phone:
530-623-2121
Hours:
Monday-Friday, 8:00 am - 1:00 pm and 1:45 pm - 4:30 pm; Closed Saturday and Sunday (Closed on
federal holidays
)",40.83980467,-122.7697451,,Restrooms are available at this site.,Potable water is not available at this site.,,,True
53,Mariners Point Group Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/mariners-point-group-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,,"Overnight Use:
Group Site: $130 per night
Campground facility consists of 2 loops, Loop 1 & Loop 2, each loop is $130/night, contact Shasta Recreation Company at 530-275-8113 for site capacities.",,"Shasta Lake Ranger Station
Address:
14225 Holiday Road Redding, CA 96003
Phone:
530-275-1587
Hours:
Monday, Thursday, and Friday, 8:30 am - 12:00 pm and 1:00 pm - 4:00 pm; Closed Wednesday, Saturday, and Sunday (Closed on
federal holidays
)",40.75248409,-122.2536076,"Take the Mountain Gate/Wonderland Blvd. exit 687 off of I-5, then east to Bear Mountain Road. Turn left and follow Bear Mountain Road 9 miles to Dry Creek Road. Turn left on Dry Creek Road one mile to county road 5J050. Follow the county road approximately 4 miles to facility.",Restrooms are available at this site.,Potable water is not available at this site.,,,False
54,Mary Smith Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/mary-smith-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,Opens April 1st and Closes October 31st.,"Overnight Use:
Single Site: $24 per night
Glamping: $104-$125 per night
Additional Vehicle Fee: $8 per vehicle per night
Current Frees:
$30 per day per site
$8 per day per extra vehicle
Glamping sites $135 per night
This is a
Scan and Pay campground
.","Contact Name:
Shasta Recreation Company
Contact Phone:
530-275-8113","Weaverville Ranger Station
Address:
360 Main Street Weaverville, CA 96093
Phone:
530-623-2121
Hours:
Monday-Friday, 8:00 am - 1:00 pm and 1:45 pm - 4:30 pm; Closed Saturday and Sunday (Closed on
federal holidays
)",40.73179586,-122.8072276,"From Weaverville, take State Route 3 north for 7 miles. Turn right on Rush Creek Road for 9 miles. Turn left on Trinity Dam Blvd for 3/4 mile. Then right on Lewiston Vista/Mary Smith exit. Campground is 1/4 mile from exit.",Restrooms are available at this site.,Potable water is available at this site.,,,True
55,McBride Springs Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/mcbride-springs-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,Open June 1st to October 31st.,"Overnight Use:
Single Site: $10 per night",,"Mount Shasta Ranger Station
Address:
204 West Alma Mt. Shasta, CA 96067
Phone:
530-926-4511
Hours:
Monday-Thursday, 8:00 am - 4:00 pm; Closed Friday, Saturday, and Sunday (Closed on
federal holidays
)",41.35262385,-122.2820076,"From the Mt. Shasta Ranger Station, head east on Alma Street (towards the mountain). Cross the railroad tracks and turn right at the signal onto Mt. Shasta Blvd. Continue two blocks to the next signal at Lake Street and turn left. Stay on Lake Street. You will climb a hill and veer to the left. You are now on Everitt Memorial Highway. Stay on this road through the four way stop, past the school (on the right) and over the railroad tracks. You will leave town and begin driving up the mountain. In 4 miles there will be a sign for McBride Springs Campground.",Restrooms are available at this site.,Water has to be tested. Boil or filter water before using.,,,False
56,McCloud Bridge Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/mccloud-bridge-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,April 1 - Oct 31,"Overnight Use:
Single Site: $28 per night
Double Site: $56 per night
Additional Vehicle Fee: $12 per night
$28 - single site (1 vehicle and 8 people)
$56 - double site (2 vehicles and 12 people). Additional vehicles, if space allows, will be charged $12 per night.",,,40.93589549,-122.2450013,"From I-5, take exit 698 Salt Creek/Gilman Road. Turn right at end of off ramp and follow Gilman Road east approximately 20 miles.",Restrooms are available at this site.,Potable water is not available at this site.,,,False
57,Minersville Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/minersville-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,,"Overnight Use:
Single Site: $20 per night
Single Spur Site: $26 per night
Single Electric Site: $30 per night
Double Site: $52 per night
Winter Rates:
Walk in: $16 per night
Single Site: $21 per night
Single Electric: $24 per night
Double: $41.50 per night
Additional Vehicle Fee: $10 per vehicle per night",,"Weaverville Ranger Station
Address:
360 Main Street Weaverville, CA 96093
Phone:
530-623-2121
Hours:
Monday-Friday, 8:00 am - 1:00 pm and 1:45 pm - 4:30 pm; Closed Saturday and Sunday (Closed on
federal holidays
)",40.85182609,-122.8116255,"From Weaverville, take State Route 3 north for 15 miles. Turn right on Minersville/Bushytail Road for 0.5 miles.",Restrooms are available at this site.,Water only available Memorial Day Weekend to October 31st.,,,True
58,Moore Creek Campground (group/family),https://www.fs.usda.gov/r05/shasta-trinity/recreation/moore-creek-campground-group-family,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,May 10 - Sept. 12,"Overnight Use:
Single Site: $20 per night
Group Site: $160 per night",,,40.88860608,-122.2239995,"From I-5, take exit 698 Salt Creek/Gilman Road. Turn right at end of off ramp and follow Gilman Road east approximately 20 miles.",Restrooms are available at this site.,Potable water is available at this site.,,,False
59,Nelson Point Campground (group/family),https://www.fs.usda.gov/r05/shasta-trinity/recreation/nelson-point-campground-group-family,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,June 2 - Sept. 12,"Overnight Use:
Single Site: $20 per night
Group Site: $110 per night
Group Campground max group size = 60",,,40.84932917,-122.3452941,,Restrooms are available at this site.,Potable water is not available at this site.,,,False
60,Panther Meadows Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/panther-meadows-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,,No fee,,,41.35501402,-122.2018076,,Restrooms are available at this site.,Potable water is not available at this site.,,,False
61,Philpot Picnic Area,https://www.fs.usda.gov/r05/shasta-trinity/recreation/philpot-picnic-area,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,Open May 1st to October 13st.,No fees are required for this site,,"Hayfork Ranger Station
Address:
11 Trinity Street Hayfork, CA 96041
Phone:
530-628-5227
Hours:
Monday-Friday, 8:00 am - 4:30 pm; Closed Saturday and Sunday (Closed on
federal holidays
)",40.46643,-123.19018,,Restrooms are available at this site.,Potable water is not available at this site.,,,False
62,Pigeon Point Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/pigeon-point-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,,"$12/day for single camp sites.
$75/day for group site.",,"Weaverville Ranger Station
Address:
360 Main Street Weaverville, CA 96093
Phone:
530-623-2121
Hours:
Monday-Friday, 8:00 am - 1:00 pm and 1:45 pm - 4:30 pm; Closed Saturday and Sunday (Closed on
federal holidays
)",40.76705358,-123.1302704,"From the Big Bar Ranger Station, travel east on Hwy 299 for 8 miles. The campground will be on the south side of Hwy 299.",,Potable water is not available at this site.,,,True
63,Pine Point Campground (group/family),https://www.fs.usda.gov/r05/shasta-trinity/recreation/pine-point-campground-group-family,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,May 10 - Sept. 12,"Overnight Use:
Single Site: $20 per night
Group Site: $160 per night
Group Campground max group size = 100",,,40.92747159,-122.2469047,"From I-5, take exit 698 Salt Creek/Gilman Road. Turn right at end of off ramp and follow Gilman Road east approximately 20 miles.",Restrooms are available at this site.,Potable water is not available at this site.,,,False
64,Post Creek Guard Station,https://www.fs.usda.gov/r05/shasta-trinity/recreation/post-creek-guard-station,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,,"Overnight Use:
$75 per night (6 people)
$75 per night",,"Hayfork Ranger Station
Address:
11 Trinity Street Hayfork, CA 96041
Phone:
530-628-5227
Hours:
Monday-Friday, 8:00 am - 4:30 pm; Closed Saturday and Sunday (Closed on
federal holidays
)",40.23549,-122.92562,"Option 2- From CA-36, turn south (left if coming from the east; right if coming from the west) onto Forest Road 45 (29N45), also known as Tedoc Road. This is a gravel road. Continue to the intersection with Forest Road 28N36 (approximately 12.5 miles). At the intersection of the 27N13, 28N05, and 29N45 roads, be sure to verr to the right to stay on the 29N45 road. Turn right on 28N36 and follow it until you see the green gate on the right (not quite 2 miles. Turn right at the green gate which states ""Road Closed"". Open gate, and drive through to the cabin.",,Water is available at the site but is not potable. Bring your own.,,,True
65,Preacher Meadow Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/preacher-meadow-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,Opens the week prior to Memorial Day Weekend and closes October 31st.,"Overnight Use:
Single Site: $20 per night
$10/day per additional vehicle",,,40.96313183,-122.7304608,"From Weaverville, take State Route 3 north for 27 miles. Turn left at the campground sign. Campground is 1/2 mile from the turnoff.",Restrooms are available at this site.,Potable water is not available at this site.,,,True
66,Red Fir Flat Group Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/red-fir-flat-group-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,"June 15th until first good snow fall, mid to late October.","Overnight Use:
Group (nonelectric) Site: $12 per night
$12.00 per night.","Contact Name:
Mount Shasta Ranger Station
Contact Phone:
(530) 926-4511","Mount Shasta Ranger Station
Address:
204 West Alma Mt. Shasta, CA 96067
Phone:
530-926-4511
Hours:
Monday-Thursday, 8:00 am - 4:00 pm; Closed Friday, Saturday, and Sunday (Closed on
federal holidays
)",41.344518,-122.2541593,"From Interstate 5, take exit number 738. Head east through the town of Mt. Shasta on Lake Street. Lake Street becomes the Everitt Memorial Highway as it ascends the mountain. At about milepost 9, look for the campground entrance sign on the left.",Restrooms are available at this site.,Bring plenty of drinking water.,,,False
67,Ridgeville Boat-In Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/ridgeville-boat-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,Open year round,No fees are required for this site,,"Weaverville Ranger Station
Address:
360 Main Street Weaverville, CA 96093
Phone:
530-623-2121
Hours:
Monday-Friday, 8:00 am - 1:00 pm and 1:45 pm - 4:30 pm; Closed Saturday and Sunday (Closed on
federal holidays
)",40.84685758,-122.7981555,,Restrooms are available at this site.,Potable water is not available at this site.,,,True
68,Ridgeville Island Boat-In Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/ridgeville-island-boat-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,Open year round,No fees are required for this site,,"Weaverville Ranger Station
Address:
360 Main Street Weaverville, CA 96093
Phone:
530-623-2121
Hours:
Monday-Friday, 8:00 am - 1:00 pm and 1:45 pm - 4:30 pm; Closed Saturday and Sunday (Closed on
federal holidays
)",40.84685758,-122.7981555,,Restrooms are available at this site.,Potable water is not available at this site.,,,True
69,Ripstein Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/ripstein-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,This site is open all year.,No fees are required for this site,,"Weaverville Ranger Station
Address:
360 Main Street Weaverville, CA 96093
Phone:
530-623-2121
Hours:
Monday-Friday, 8:00 am - 1:00 pm and 1:45 pm - 4:30 pm; Closed Saturday and Sunday (Closed on
federal holidays
)",40.87615103,-123.0281703,"From the Big Bar Ranger Station, travel State Route 299 east 15 miles to Junction City making a left turn onto Canyon Creek Road just past the old bar and restaurant that is there. Once on Canyon Creek road, travel about 10 miles to the campground entrance.",Restrooms are available at this site.,Potable water is not available at this site.,,,True
70,Rush Creek Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/rush-creek-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,Opens the week prior to Memorial Day Weekend and closes October 31st.,"Overnight Use:
Single Site: $10 per night
Additional Vehicle Fee: $6 per vehicle per night",,,40.81875082,-122.8972609,"From Weaverville, take State Route 3 north for about 8 miles. Turn left at Rush Creek campground sign and drive 1/2 mile.",Restrooms are available at this site.,Potable water is not available at this site.,,,False
71,Scott Flat Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/scott-flat-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,,No fees are required for this site,,"Hayfork Ranger Station
Address:
11 Trinity Street Hayfork, CA 96041
Phone:
530-628-5227
Hours:
Monday-Friday, 8:00 am - 4:30 pm; Closed Saturday and Sunday (Closed on
federal holidays
)",40.36607156,-123.3091884,Half mile off State Route 36. Take the Hell Gate turnoff to Forest Service Road 1S25.,Restrooms are available at this site.,Potable water is not available at this site.,,,True
72,Scott Mountain Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/scott-mountain-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,,No fees are required for this site,,"Weaverville Ranger Station
Address:
360 Main Street Weaverville, CA 96093
Phone:
530-623-2121
Hours:
Monday-Friday, 8:00 am - 1:00 pm and 1:45 pm - 4:30 pm; Closed Saturday and Sunday (Closed on
federal holidays
)",41.27460849,-122.6981317,"From Weaverville, take State Route 3 north for 53.4 miles to the top of Scott Mountain summit. Campground is located on the highway to the left of the summit sign.",Restrooms are available at this site.,Potable water is not available at this site.,,,False
73,Sims Flat Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/sims-flat-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,Usually opens by last Saturday in April and closes Nov. 15th.,"Overnight Use:
Single Site: $15 per night
$15.oo per night","Contact Name:
Mount Shasta Ranger Station
Contact Phone:
(530) 926-4511","Mount Shasta Ranger Station
Address:
204 West Alma Mt. Shasta, CA 96067
Phone:
530-926-4511
Hours:
Monday-Thursday, 8:00 am - 4:00 pm; Closed Friday, Saturday, and Sunday (Closed on
federal holidays
)",41.06180307,-122.3593666,"From Mt. Shasta city, take I-5 south approximately 20 miles to the Sims exit. Turn left under the freeway and drive another mile to the bridge that crosses the Sacramento River. The campground entrance is on the right, just past the bridge.",Restrooms are not available at this site.,"Due to some funding restraints, we are unable to test and treat the water system. Water system will be shut off for the season. Water system is treated for preliminary disinfection with Sodium Hypochlorite",,,True
74,Ski Island Boat-In Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/ski-island-boat-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,,No fee,,,40.76068,-122.25946,,Restrooms are available at this site.,Potable water is not available at this site.,,,True
75,Skunk Point Group Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/skunk-point-group-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,Group Campground by reservation only on Recreation.gov,"Overnight Use:
Group (nonelectric) Site:  $40 per night
$40 group fee.  Reservations can be made at https://www.recreation.gov/camping/campgrounds/10010172",,,40.73644229,-123.2329903,,Restrooms are available at this site.,Potable water is not available at this site.,,,True
76,Slide Creek Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/slide-creek-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,,No fees are required for this site,,"Hayfork Ranger Station
Address:
11 Trinity Street Hayfork, CA 96041
Phone:
530-628-5227
Hours:
Monday-Friday, 8:00 am - 4:30 pm; Closed Saturday and Sunday (Closed on
federal holidays
)",40.6686,-123.5035,"From Hayfork take Hyampom Rd into Hyampom, at the fork stay left onto Lower South Fork Road. Continue across the bridge and past the residences to the campground.",Restrooms are available at this site.,Potable water is not available at this site.,,,True
77,Stoney Creek Group Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/stoney-creek-group-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,Reservation Only - Open May 1 - Closes September 30th,"Overnight Use:
Group (nonelectric) Site:  $156 per night
Group (nonelectric) Site:  $52 per night
Fee: $155.00 per day","Contact Name:
Shasta Recreation Company
Contact Phone:
530-275-8113",,40.85137706,-122.8493652,"From Weaverville, take State Route 3 north for 13.8 miles. It is located on the left side after the Stoney Creek Swim Area.",Restrooms are available at this site.,Potable water is available at this site.,,,True
78,Stoney Point Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/stoney-point-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,,,,,40.84842468,-122.8584044,"From Weaverville, take Hwy 3 north for 13.3 miles.",Restrooms are available at this site.,Potable water is not available at this site.,,,False
79,Tomhead Saddle Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/tomhead-saddle-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,,No fees are required for this site,,,40.14053414,-122.8291488,"From I-5, exit to Hwy 36 and travel west. Go 13.2 miles west on 36 to the Cannon Road. Turn left and travel approximately 23.5 miles on this gravel road (the name will change to Pettijohn Road and stay on this road to the National Forest Boundary sign. Continue another 1.6 miles to road 27N06. Turn left and travel about 1 mile to Saddle Camp.",Restrooms are available at this site.,Potable water is not available at this site.,,,False
80,Trout Creek Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/trout-creek-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,,No fee,,,41.44528067,-121.885576,,Restrooms are available at this site.,Potable water is not available at this site.,,,False
81,Upper Jones Valley Campground,https://www.fs.usda.gov/r05/shasta-trinity/recreation/upper-jones-valley-campground,Shasta-Trinity National Forest,https://www.fs.usda.gov/r05/shasta-trinity,,$28 per night. Additional vehicle $12 per day.,,,40.73007774,-122.230025,,Restrooms are available at this site.,Potable water is not available at this site.,,,False
